d570bcc8-ad0b-4e2e-be87-cf32ea773846|Reitz Arena|4501 N Charles Street|Baltimore|MD|USA|21210|2100
ee9907e1-2d1e-4170-bb29-6d98b38072da|Bender Arena|4400 Massachusetts Ave|Washington|DC|USA|20016|4500
c2c35d7b-ae49-407c-8e41-c2e87cd637f6|Hart Recreation Center|1 College Street|Worcester|MA|USA|1610|3600
ebab996a-c80b-429c-a415-1b23075c2cc5|Navy Alumni Hall|461 College Parkway|Annapolis|MD|USA|21402|5710
7f83e6f9-fc09-437b-b4ec-a9b2121ac613|Stabler Arena|124 Goodman Drive|Bethlehem|PA|USA|18015|6000
f67a7f90-45b6-44eb-9328-8a4c310ce9f9|Allen P Kirby Sports Center|700 Pierce Street|Easton|PA|USA|18042|3500
ded3a083-3b90-4ba9-9b2f-412b32dd5739|Christl Arena|600 Thayer Road|West Point|NY|USA|10996|5043
413f618d-17f0-405a-a531-65034a88ab6d|Cotterell Court|13 Oak Drive|Hamilton|NY|USA|13346|3000
a1615d9e-c1dd-4ffc-abf1-3357f3111014|Sojka Pavilion|701 Moore Ave|Lewisburg|PA|USA|17837|17837
2799264b-2168-4d24-b9e9-5ba62045f3ae|Case Gym|285 Babcock Street|Boston|MA|USA|2215|1800
bb58bce7-ccfc-41d6-96f8-77912e639e09|Cameron Hall|401 N Main Street|Lexington|VA|USA|24450|5020
65f50512-6cba-45c7-9055-e68f1c8db0d2|HTC Center|104 Founders Drive|Conway|SC|USA|29579|3600
0ecd3719-8eea-4964-a7a3-085f06eae84e|Vines Center|1971 University Blvd|Lynchburg|VA|USA|24502|8085
880b6559-47cb-438b-877f-acbbdbf64e00|Willett Hall|201 High Street|Farmville|VA|USA|23909|1807
7b69a82f-38a9-4976-860b-bda2d1861d5f|John W. Pope Jr. Convocation Center|Campbell University|Buies Creek|NC|USA|27506|3095
55d31d41-1514-4e38-9d15-7bc557a18630|Paul Porter Arena|110 S Main St|Boiling Springs|NC|USA|28017|5000
